,MODULE_NAME,user_id,question_id,LOD,a.ae_qset_id,seq_no,time_taken,attempted,correct,MARK_OPT
16591,Percentages,3439593,246121,39.5,1208011,7,48,0,0,x
16620,Percentages,3424473,88304,1.0,1208011,1,111,1,0,a
16621,Percentages,3424473,121657,29.3,1208011,2,138,1,0,b
16622,Percentages,3424473,134352,39.2,1208011,3,55,1,0,d
16623,Percentages,3424473,134365,39.5,1208011,4,57,0,0,x
16624,Percentages,3424473,245500,29.4,1208011,5,94,0,0,x
16625,Percentages,3424473,246077,29.3,1208011,6,27,1,1,d
16626,Percentages,3424473,246121,39.5,1208011,7,144,0,0,x
16641,Percentages,2819914,134357,19.2,1207991,1,189,1,1,d
16642,Percentages,2819914,134360,19.2,1207991,2,92,1,1,a
16643,Percentages,2819914,134361,19.1,1207991,3,20,1,1,c
16644,Percentages,2819914,150940,19.2,1207991,4,91,1,1,d
16645,Percentages,2819914,159225,19.1,1207991,5,68,1,0,d
16646,Percentages,2819914,187873,9.3,1207991,6,18,1,1,a
16647,Percentages,2819914,246074,19.2,1207991,7,119,1,1,c
16648,Percentages,3052399,94129,19.1,1208004,1,280,1,1,c
16649,Percentages,3052399,121659,9.4,1208004,2,43,1,1,e
16650,Percentages,3052399,159223,19.1,1208004,3,149,1,1,a
16651,Percentages,3052399,245561,9.2,1208004,4,256,1,1,d
16652,Percentages,3052399,246123,19.3,1208004,5,186,1,1,d
16653,Percentages,3052399,246124,19.1,1208004,6,199,1,1,b
16654,Percentages,3052399,246718,9.2,1208004,7,87,1,1,a
16669,Percentages,3052399,150197,19.1,1207990,1,60,1,1,c
16670,Percentages,3052399,150220,9.1,1207990,2,103,1,1,c
16671,Percentages,3052399,150917,9.1,1207990,3,30,1,1,b
16672,Percentages,3052399,159215,19.1,1207990,4,55,1,1,d
16673,Percentages,3052399,187876,19.1,1207990,5,165,1,1,a
16674,Percentages,3052399,246114,19.3,1207990,6,343,1,1,c
16675,Percentages,3052399,263000,19.3,1207990,7,64,1,1,c
16676,Percentages,2685837,94131,19.2,1208000,1,111,1,1,c
16677,Percentages,2685837,102067,9.3,1208000,2,241,1,1,c
16678,Percentages,2685837,121656,9.2,1208000,3,64,1,1,c
16679,Percentages,2685837,121661,19.3,1208000,4,53,1,1,e
16680,Percentages,2685837,127363,9.3,1208000,5,68,1,1,d
16681,Percentages,2685837,134358,9.4,1208000,6,248,0,0,x
16682,Percentages,2685837,150938,19.1,1208000,7,211,1,1,c
16683,Percentages,2332029,134376,9.1,1207999,1,165,1,1,a
16685,Percentages,2332029,246075,19.1,1207999,3,36,1,1,a
16686,Percentages,2332029,246120,19.3,1207999,4,758,1,1,c
16687,Percentages,2332029,246190,9.3,1207999,5,125,1,0,b
16688,Percentages,2332029,246213,9.2,1207999,6,107,1,1,c
16691,Percentages,3138472,127305,49.5,1208010,2,113,1,0,c
16692,Percentages,3138472,127349,49.5,1208010,3,52,0,0,x
16693,Percentages,3138472,134367,29.4,1208010,4,31,1,1,a
16694,Percentages,3138472,159218,39.3,1208010,5,143,0,0,x
16695,Percentages,3138472,159226,29.1,1208010,6,49,1,0,b
16696,Percentages,3138472,163586,29.4,1208010,7,82,0,0,x
16718,Percentages,3494755,111588,19.1,1207998,1,25,1,0,a
16719,Percentages,3494755,126251,9.3,1207998,2,190,1,1,a
16720,Percentages,3494755,134372,9.2,1207998,3,254,1,1,b
16721,Percentages,3494755,244718,9.1,1207998,4,228,1,1,b
16722,Percentages,3494755,246069,19.1,1207998,5,68,1,0,b
16723,Percentages,3494755,246778,9.3,1207998,6,97,1,1,a
16724,Percentages,3494755,248317,9.2,1207998,7,82,1,1,d
16740,Percentages,3424473,94134,39.4,1208009,2,42,0,0,x
16741,Percentages,3424473,102083,29.4,1208009,3,97,0,0,x
16742,Percentages,3424473,134353,29.3,1208009,4,76,1,1,b
16743,Percentages,3424473,134356,29.5,1208009,5,28,1,1,b
16744,Percentages,3424473,151541,29.4,1208009,6,94,0,0,x
16745,Percentages,3424473,151547,39.4,1208009,7,157,0,0,x
16753,Percentages,2685837,115883,19.1,1207995,1,84,1,1,c
16754,Percentages,2685837,159220,19.1,1207995,2,15,1,1,b
16755,Percentages,2685837,243596,9.2,1207995,3,224,1,0,a
16756,Percentages,2685837,246076,19.3,1207995,4,55,1,0,c
16757,Percentages,2685837,246707,9.1,1207995,5,105,1,1,d
16758,Percentages,2685837,248140,9.4,1207995,6,265,1,1,b
16759,Percentages,2685837,249303,9.3,1207995,7,181,1,0,a
16802,Percentages,2899591,94128,29.1,1208009,1,211,1,1,d
16803,Percentages,2899591,94134,39.4,1208009,2,632,1,1,a
16804,Percentages,2899591,102083,29.4,1208009,3,357,1,1,c
16809,Percentages,3318625,88287,91.8,1208015,1,102,1,0,d
16810,Percentages,3318625,102084,79.8,1208015,2,170,1,0,e
16811,Percentages,3318625,121658,91.7,1208015,3,87,1,0,d
16812,Percentages,3318625,127361,91.8,1208015,4,115,1,0,c
16814,Percentages,3318625,134086,91.7,1208015,6,254,1,0,c
16815,Percentages,3318625,246217,81.7,1208015,7,192,1,1,a
16823,Percentages,2899591,134357,19.2,1207991,1,179,1,1,d
16824,Percentages,2899591,134360,19.2,1207991,2,76,1,0,c
16825,Percentages,2899591,134361,19.1,1207991,3,198,1,1,c
16826,Percentages,2899591,150940,19.2,1207991,4,119,1,1,d
16827,Percentages,2899591,159225,19.1,1207991,5,12,1,1,c
16828,Percentages,2899591,187873,9.3,1207991,6,107,1,1,a
16829,Percentages,2899591,246074,19.2,1207991,7,292,1,1,c
16844,Percentages,2289884,111562,9.1,1208001,1,131,1,1,a
16845,Percentages,2289884,127220,19.3,1208001,2,34,1,1,e
16846,Percentages,2289884,134355,9.2,1208001,3,54,1,1,a
16847,Percentages,2289884,150939,19.2,1208001,4,62,1,1,c
16848,Percentages,2289884,159216,19.0,1208001,5,62,1,1,b
16849,Percentages,2289884,159224,19.1,1208001,6,204,1,1,a
16850,Percentages,2289884,171291,9.3,1208001,7,141,1,0,c
16858,Percentages,2819914,94129,19.1,1208004,1,194,1,1,c
16859,Percentages,2819914,121659,9.4,1208004,2,477,1,1,e
16860,Percentages,2819914,159223,19.1,1208004,3,62,1,1,a
16861,Percentages,2819914,245561,9.2,1208004,4,73,1,1,d
16862,Percentages,2819914,246123,19.3,1208004,5,209,1,1,d
16863,Percentages,2819914,246124,19.1,1208004,6,75,1,1,b
16864,Percentages,2819914,246718,9.2,1208004,7,67,1,1,a
16865,Percentages,3424473,127236,19.3,1207996,1,97,1,1,a
16866,Percentages,3424473,134363,19.0,1207996,2,16,1,1,a
16867,Percentages,3424473,153964,19.1,1207996,3,965,1,1,c
16868,Percentages,3424473,159219,19.2,1207996,4,18,1,1,c
16869,Percentages,3424473,224752,9.1,1207996,5,46,1,1,d
16870,Percentages,3424473,227532,19.3,1207996,6,36,0,0,x
16871,Percentages,3424473,246189,19.1,1207996,7,22,1,0,b
16893,Percentages,3465960,134376,9.1,1207999,1,56,1,1,a
16894,Percentages,3465960,245432,9.2,1207999,2,60,1,1,a
16896,Percentages,3465960,246120,19.3,1207999,4,116,1,0,d
16897,Percentages,3465960,246190,9.3,1207999,5,108,1,1,c
16898,Percentages,3465960,246213,9.2,1207999,6,114,1,0,d
16899,Percentages,3465960,253331,19.1,1207999,7,114,1,0,c
16950,Percentages,3138472,88303,39.4,1208005,1,63,1,0,e
16951,Percentages,3138472,121662,29.4,1208005,2,82,1,1,c
16952,Percentages,3138472,127226,39.4,1208005,3,156,1,1,a
16953,Percentages,3138472,127234,39.5,1208005,4,117,1,1,c
16954,Percentages,3138472,177828,29.4,1208005,5,38,1,1,b
16955,Percentages,3138472,246117,29.3,1208005,6,101,1,0,c
16956,Percentages,3138472,246119,39.4,1208005,7,18,1,0,b
16971,Percentages,2444392,88303,39.4,1208005,1,134,1,1,a
16972,Percentages,2444392,121662,29.4,1208005,2,50,1,1,c
16973,Percentages,2444392,127226,39.4,1208005,3,119,1,1,a
16974,Percentages,2444392,127234,39.5,1208005,4,122,0,0,x
16975,Percentages,2444392,177828,29.4,1208005,5,130,1,1,b
16976,Percentages,2444392,246117,29.3,1208005,6,423,1,1,a
16977,Percentages,2444392,246119,39.4,1208005,7,222,0,0,x
16978,Percentages,2685837,134349,9.3,1207989,1,32,1,1,c
16979,Percentages,2685837,134366,9.3,1207989,2,410,1,0,d
16980,Percentages,2685837,226897,19.2,1207989,3,153,1,1,d
16981,Percentages,2685837,246071,9.1,1207989,4,152,1,1,a
16982,Percentages,2685837,246128,19.2,1207989,5,150,1,0,a
16983,Percentages,2685837,246166,19.1,1207989,6,93,1,1,d
16984,Percentages,2685837,246788,19.1,1207989,7,112,1,1,c
16992,Percentages,2685837,94124,19.2,1207993,1,599,1,0,b
16993,Percentages,2685837,94130,19.1,1207993,2,65,1,1,a
17008,Percentages,3294972,94129,19.1,1208004,1,177,1,1,c
17009,Percentages,3294972,121659,9.4,1208004,2,61,1,1,e
17010,Percentages,3294972,159223,19.1,1208004,3,58,1,0,b
17011,Percentages,3294972,245561,9.2,1208004,4,62,1,1,d
17012,Percentages,3294972,246123,19.3,1208004,5,194,1,1,d
17013,Percentages,3294972,246124,19.1,1208004,6,106,1,0,a
17014,Percentages,3294972,246718,9.2,1208004,7,31,1,1,a
17015,Percentages,2685837,121663,9.1,1207993,3,72,1,1,c
17016,Percentages,2685837,127316,19.3,1207993,4,108,1,1,b
17017,Percentages,2685837,134368,19.2,1207993,5,205,1,1,d
17018,Percentages,2685837,159217,19.0,1207993,6,52,1,1,a
17019,Percentages,2685837,246082,9.1,1207993,7,88,1,0,d
17020,Percentages,2953199,88303,39.4,1208005,1,367,0,0,x
17021,Percentages,2953199,121662,29.4,1208005,2,94,1,1,c
17022,Percentages,2953199,127226,39.4,1208005,3,199,1,1,a
17023,Percentages,2953199,127234,39.5,1208005,4,100,1,0,a
17024,Percentages,2953199,177828,29.4,1208005,5,227,1,1,b
17025,Percentages,2953199,246117,29.3,1208005,6,213,1,1,a
17048,Percentages,3054608,94137,19.1,1208002,1,26,1,1,b
17049,Percentages,3054608,111561,9.1,1208002,2,47,1,1,c
17050,Percentages,3054608,121655,19.3,1208002,3,98,1,1,d
17051,Percentages,3054608,151553,19.3,1208002,4,377,1,1,d
17052,Percentages,3054608,246161,19.1,1208002,5,123,1,1,c
17053,Percentages,3054608,249304,9.3,1208002,6,113,1,1,a
17054,Percentages,3054608,250746,9.2,1208002,7,43,1,1,d
17055,Percentages,3290492,150197,19.1,1207990,1,75,1,1,c
17056,Percentages,3290492,150220,9.1,1207990,2,248,1,1,c
17057,Percentages,3290492,150917,9.1,1207990,3,47,1,1,b
17058,Percentages,3290492,159215,19.1,1207990,4,84,1,1,d
17059,Percentages,3290492,187876,19.1,1207990,5,60,1,1,a
17060,Percentages,3290492,246114,19.3,1207990,6,339,1,0,a
17061,Percentages,3290492,263000,19.3,1207990,7,127,1,1,c
17076,Percentages,2444392,222308,81.6,1208014,6,264,0,0,x
17077,Percentages,2444392,222709,91.7,1208014,7,153,0,0,x
17078,Percentages,3154092,94127,19.1,1208003,1,128,1,1,b
17079,Percentages,3154092,111587,19.0,1208003,2,27,1,1,d
17080,Percentages,3154092,134375,19.2,1208003,3,44,1,1,c
17088,Percentages,3052399,94124,19.2,1207993,1,132,1,1,a
17089,Percentages,3052399,94130,19.1,1207993,2,198,1,0,b
17090,Percentages,3052399,121663,9.1,1207993,3,81,1,1,c
17091,Percentages,3052399,127316,19.3,1207993,4,280,1,0,c
17092,Percentages,3052399,134368,19.2,1207993,5,103,1,1,d
17093,Percentages,3052399,159217,19.0,1207993,6,61,1,1,a
17094,Percentages,3052399,246082,9.1,1207993,7,96,1,1,c
17117,Percentages,3138472,94132,39.1,1208007,2,58,1,1,a
17118,Percentages,3138472,102070,39.4,1208007,3,196,1,1,b
17119,Percentages,3138472,102096,29.3,1208007,4,47,1,1,b
17120,Percentages,3138472,127247,49.5,1208007,5,106,0,0,x
17121,Percentages,3138472,134044,39.4,1208007,6,123,1,1,a
17122,Percentages,3138472,246160,29.4,1208007,7,132,1,1,a
17144,Percentages,2685823,127236,19.3,1207996,1,89,1,1,a
17145,Percentages,2685823,134363,19.0,1207996,2,21,1,1,a
17146,Percentages,2685823,153964,19.1,1207996,3,99,1,1,c
17147,Percentages,2685823,159219,19.2,1207996,4,41,1,1,c
17148,Percentages,2685823,224752,9.1,1207996,5,52,1,1,d
17149,Percentages,2685823,227532,19.3,1207996,6,110,1,1,c
17150,Percentages,2685823,246189,19.1,1207996,7,62,1,1,d
17151,Percentages,3154092,153983,19.4,1208003,4,186,1,0,c
17152,Percentages,3154092,187875,9.3,1208003,5,19,1,0,a
17153,Percentages,3154092,243594,19.1,1208003,6,42,1,1,c
17154,Percentages,3154092,245141,9.1,1208003,7,43,1,1,d
17155,Percentages,2685837,159224,19.1,1208001,6,404,1,1,a
17156,Percentages,2685837,171291,9.3,1208001,7,269,1,1,d
17164,Percentages,2295071,94128,29.1,1208009,1,36,1,1,d
17165,Percentages,2295071,94134,39.4,1208009,2,345,1,1,a
17166,Percentages,2295071,102083,29.4,1208009,3,147,1,1,c
17167,Percentages,2295071,134353,29.3,1208009,4,180,1,1,b
17168,Percentages,2295071,134356,29.5,1208009,5,83,1,1,b
17169,Percentages,2295071,151541,29.4,1208009,6,69,1,1,a
17170,Percentages,2295071,151547,39.4,1208009,7,205,1,1,b
17171,Percentages,3290492,134376,9.1,1207999,1,154,1,1,a
17172,Percentages,3290492,245432,9.2,1207999,2,234,1,1,a
17173,Percentages,3290492,246075,19.1,1207999,3,11,1,1,a
17174,Percentages,3290492,246120,19.3,1207999,4,250,1,0,b
17175,Percentages,3290492,246190,9.3,1207999,5,107,1,1,c
17176,Percentages,3290492,246213,9.2,1207999,6,47,1,1,c
17177,Percentages,3290492,253331,19.1,1207999,7,377,1,1,d
17178,Percentages,3090562,88303,39.4,1208005,1,143,1,1,a
17179,Percentages,3090562,121662,29.4,1208005,2,123,1,1,c
17180,Percentages,3090562,127226,39.4,1208005,3,156,1,1,a
17181,Percentages,3090562,127234,39.5,1208005,4,116,0,0,x
17182,Percentages,3090562,177828,29.4,1208005,5,191,1,0,a
17183,Percentages,3090562,246117,29.3,1208005,6,162,1,0,c
17184,Percentages,3090562,246119,39.4,1208005,7,137,1,0,c
17212,Percentages,2332029,94137,19.1,1208002,1,42,1,1,b
17213,Percentages,2332029,111561,9.1,1208002,2,39,1,1,c
17214,Percentages,2332029,121655,19.3,1208002,3,72,1,1,d
17215,Percentages,2332029,151553,19.3,1208002,4,180,1,1,d
17216,Percentages,2332029,246161,19.1,1208002,5,245,1,1,c
17217,Percentages,2332029,249304,9.3,1208002,6,171,1,1,a
17218,Percentages,2332029,250746,9.2,1208002,7,64,1,1,d
17226,Percentages,1940255,94127,19.1,1208003,1,68,1,0,a
17227,Percentages,1940255,111587,19.0,1208003,2,41,1,1,d
17228,Percentages,1940255,134375,19.2,1208003,3,156,1,1,c
17229,Percentages,1940255,153983,19.4,1208003,4,484,0,0,x
17230,Percentages,1940255,187875,9.3,1208003,5,74,1,0,a
17231,Percentages,1940255,243594,19.1,1208003,6,75,1,1,c
17232,Percentages,1940255,245141,9.1,1208003,7,23,1,1,d
17233,Percentages,2543525,150197,19.1,1207990,1,233,1,0,b
17234,Percentages,2543525,150220,9.1,1207990,2,141,1,1,c
17235,Percentages,2543525,150917,9.1,1207990,3,47,0,0,x
17236,Percentages,2543525,159215,19.1,1207990,4,78,1,1,d
17237,Percentages,2543525,187876,19.1,1207990,5,79,1,1,a
17238,Percentages,2543525,246114,19.3,1207990,6,154,1,1,c
17239,Percentages,2543525,263000,19.3,1207990,7,73,1,1,c
17240,Percentages,2671574,115881,19.1,1207994,1,90,1,1,a
17241,Percentages,2671574,127327,1.0,1207994,2,80,1,1,b
17242,Percentages,2671574,150218,9.1,1207994,3,67,1,1,d
17243,Percentages,2671574,224757,9.1,1207994,4,131,1,1,d
17244,Percentages,2671574,245146,19.2,1207994,5,53,1,1,b
17245,Percentages,2671574,246122,19.2,1207994,6,11,1,1,b
17246,Percentages,2671574,246210,9.1,1207994,7,60,1,1,c
17261,Percentages,3052399,134362,19.1,1207997,1,50,1,1,c
17262,Percentages,3052399,159214,19.1,1207997,2,126,1,1,a
17263,Percentages,3052399,177826,9.3,1207997,3,61,1,1,c
17264,Percentages,3052399,245584,19.3,1207997,4,79,1,1,d
17265,Percentages,3052399,246080,19.3,1207997,5,49,1,1,a
17266,Percentages,3052399,246196,19.1,1207997,6,98,1,1,b
17267,Percentages,3052399,250004,9.3,1207997,7,130,1,1,d
17303,Percentages,2685823,94133,49.3,1208006,1,172,1,1,d
17304,Percentages,2685823,111563,29.5,1208006,2,57,1,0,d
17305,Percentages,2685823,115882,29.1,1208006,3,25,1,1,b
17306,Percentages,2685823,153969,1.0,1208006,4,202,1,1,a
17307,Percentages,2685823,245570,29.4,1208006,5,22,1,0,a
17308,Percentages,2685823,246073,39.5,1208006,6,28,1,1,b
17309,Percentages,2685823,246079,29.3,1208006,7,110,1,1,b
17324,Percentages,2986089,134362,19.1,1207997,1,64,1,1,c
17325,Percentages,2986089,159214,19.1,1207997,2,122,1,1,a
17326,Percentages,2986089,177826,9.3,1207997,3,36,1,1,c
17327,Percentages,2986089,245584,19.3,1207997,4,66,1,1,d
17328,Percentages,2986089,246080,19.3,1207997,5,45,1,1,a
17329,Percentages,2986089,246196,19.1,1207997,6,113,1,1,b
17330,Percentages,2986089,250004,9.3,1207997,7,56,1,1,d
17360,Percentages,2685823,94134,39.4,1208009,2,232,1,0,b
17361,Percentages,2685823,102083,29.4,1208009,3,146,1,0,a
17362,Percentages,2685823,134353,29.3,1208009,4,13,1,1,b
17363,Percentages,2685823,134356,29.5,1208009,5,27,1,1,b
17364,Percentages,2685823,151541,29.4,1208009,6,236,1,1,a
17365,Percentages,2685823,151547,39.4,1208009,7,166,1,1,b
17380,Percentages,2986089,94127,19.1,1208003,1,135,1,1,b
17381,Percentages,2986089,111587,19.0,1208003,2,42,1,1,d
17382,Percentages,2986089,134375,19.2,1208003,3,115,1,1,c
17383,Percentages,2986089,153983,19.4,1208003,4,188,1,0,a
17384,Percentages,2986089,187875,9.3,1208003,5,37,1,1,b
17385,Percentages,2986089,243594,19.1,1208003,6,142,1,1,c
17386,Percentages,2986089,245141,9.1,1208003,7,406,1,1,d
17401,Percentages,2543525,134376,9.1,1207999,1,82,1,1,a
17403,Percentages,2543525,246075,19.1,1207999,3,12,1,1,a
17404,Percentages,2543525,246120,19.3,1207999,4,428,0,0,x
17405,Percentages,2543525,246190,9.3,1207999,5,67,1,1,c
17406,Percentages,2543525,246213,9.2,1207999,6,117,1,1,c
17407,Percentages,2543525,253331,19.1,1207999,7,271,1,1,d
17408,Percentages,1940255,134357,19.2,1207991,1,116,1,1,d
17409,Percentages,1940255,134360,19.2,1207991,2,39,1,1,a
17410,Percentages,1940255,134361,19.1,1207991,3,46,1,1,c
17411,Percentages,1940255,150940,19.2,1207991,4,80,0,0,x
17412,Percentages,1940255,159225,19.1,1207991,5,53,1,1,c
17413,Percentages,1940255,187873,9.3,1207991,6,56,1,1,a
17414,Percentages,1940255,246074,19.2,1207991,7,230,0,0,x
17415,Percentages,2543525,115883,19.1,1207995,1,211,1,1,c
17416,Percentages,2543525,159220,19.1,1207995,2,41,1,1,b
17417,Percentages,2543525,243596,9.2,1207995,3,57,1,1,b
17418,Percentages,2543525,246076,19.3,1207995,4,71,1,0,d
17419,Percentages,2543525,246707,9.1,1207995,5,55,1,1,d
17420,Percentages,2543525,248140,9.4,1207995,6,129,1,1,b
17421,Percentages,2543525,249303,9.3,1207995,7,362,1,1,c
17422,Percentages,2953199,115881,19.1,1207994,1,84,1,1,a
17423,Percentages,2953199,127327,1.0,1207994,2,197,1,1,b
17424,Percentages,2953199,150218,9.1,1207994,3,143,1,1,d
17425,Percentages,2953199,224757,9.1,1207994,4,339,1,1,d
17426,Percentages,2953199,245146,19.2,1207994,5,158,1,1,b
17427,Percentages,2953199,246122,19.2,1207994,6,44,1,1,b
17428,Percentages,2953199,246210,9.1,1207994,7,88,1,1,c
17458,Percentages,1940255,94134,39.4,1208009,2,182,0,0,x
17459,Percentages,1940255,102083,29.4,1208009,3,270,1,1,c
17460,Percentages,1940255,134353,29.3,1208009,4,106,1,1,b
17461,Percentages,1940255,134356,29.5,1208009,5,42,1,1,b
17462,Percentages,1940255,151541,29.4,1208009,6,219,0,0,x
17463,Percentages,1940255,151547,39.4,1208009,7,204,1,1,b
17494,Percentages,2749764,102085,71.5,1208012,1,147,1,1,e
17495,Percentages,2749764,121654,71.6,1208012,2,120,1,0,e
17496,Percentages,2749764,127330,51.5,1208012,3,250,1,1,b
17497,Percentages,2749764,127719,71.6,1208012,4,109,1,0,d
17503,Percentages,2543525,111588,19.1,1207998,1,53,1,1,d
17504,Percentages,2543525,126251,9.3,1207998,2,220,1,1,a
17505,Percentages,2543525,134372,9.2,1207998,3,209,1,0,a
17506,Percentages,2543525,244718,9.1,1207998,4,94,1,0,c
17507,Percentages,2543525,246069,19.1,1207998,5,112,1,1,c
17508,Percentages,2543525,246778,9.3,1207998,6,183,1,0,c
17509,Percentages,2543525,248317,9.2,1207998,7,16,1,1,d
17510,Percentages,2543525,115881,19.1,1207994,1,189,1,1,a
17511,Percentages,2543525,127327,1.0,1207994,2,63,1,1,b
17512,Percentages,2543525,150218,9.1,1207994,3,94,1,1,d
17513,Percentages,2543525,224757,9.1,1207994,4,251,0,0,x
17514,Percentages,2543525,245146,19.2,1207994,5,152,1,1,b
17515,Percentages,2543525,246122,19.2,1207994,6,37,1,1,b
17516,Percentages,2543525,246210,9.1,1207994,7,95,1,1,c
17517,Percentages,1940255,88304,1.0,1208011,1,48,0,0,x
17518,Percentages,1940255,121657,29.3,1208011,2,299,1,1,e
17519,Percentages,1940255,134352,39.2,1208011,3,37,1,1,b
17520,Percentages,1940255,134365,39.5,1208011,4,304,0,0,x
17521,Percentages,1940255,245500,29.4,1208011,5,13,0,0,x
17522,Percentages,1940255,246077,29.3,1208011,6,32,1,1,d
17523,Percentages,1940255,246121,39.5,1208011,7,60,1,1,c
17524,Percentages,3324737,94129,19.1,1208004,1,200,1,0,d
17525,Percentages,3324737,121659,9.4,1208004,2,173,1,1,e
17526,Percentages,3324737,159223,19.1,1208004,3,51,1,1,a
17527,Percentages,3324737,245561,9.2,1208004,4,112,1,1,d
17528,Percentages,3324737,246123,19.3,1208004,5,187,1,1,d
17529,Percentages,3324737,246124,19.1,1208004,6,169,1,1,b
17530,Percentages,3324737,246718,9.2,1208004,7,42,1,1,a
17538,Percentages,1940255,94133,49.3,1208006,1,197,1,1,d
17539,Percentages,1940255,111563,29.5,1208006,2,80,1,0,d
17540,Percentages,1940255,115882,29.1,1208006,3,95,1,1,b
17541,Percentages,1940255,153969,1.0,1208006,4,189,1,1,a
17542,Percentages,1940255,245570,29.4,1208006,5,58,1,0,a
17543,Percentages,1940255,246073,39.5,1208006,6,12,1,1,b
17544,Percentages,1940255,246079,29.3,1208006,7,274,1,0,d
17545,Percentages,2749764,134371,71.5,1208012,5,162,1,1,c
17546,Percentages,2749764,226337,51.5,1208012,6,138,1,1,a
17547,Percentages,2749764,245328,51.6,1208012,7,211,1,1,a
17562,Percentages,2332029,111562,9.1,1208001,1,50,1,1,a
17563,Percentages,2332029,127220,19.3,1208001,2,160,1,1,e
17564,Percentages,2332029,134355,9.2,1208001,3,11,1,1,a
17565,Percentages,2332029,150939,19.2,1208001,4,27,1,1,c
17566,Percentages,2332029,159216,19.0,1208001,5,51,1,1,b
17567,Percentages,2332029,159224,19.1,1208001,6,91,1,1,a
17568,Percentages,2332029,171291,9.3,1208001,7,244,1,1,d
17576,Percentages,2444392,88287,91.8,1208015,1,244,0,0,x
17577,Percentages,2444392,102084,79.8,1208015,2,226,1,0,e
17578,Percentages,2444392,121658,91.7,1208015,3,194,1,0,d
17579,Percentages,2444392,127361,91.8,1208015,4,113,0,0,x
17581,Percentages,2444392,134086,91.7,1208015,6,299,0,0,x
17582,Percentages,2444392,246217,81.7,1208015,7,120,0,0,x
17625,Percentages,2749764,102082,71.7,1208013,1,37,1,0,c
17626,Percentages,2749764,121660,51.5,1208013,2,20,1,0,d
17627,Percentages,2749764,127092,61.6,1208013,3,44,1,0,a
17628,Percentages,2749764,127149,71.6,1208013,4,235,1,1,d
17629,Percentages,2749764,127366,71.6,1208013,5,104,1,1,e
17630,Percentages,2749764,150198,51.4,1208013,6,159,1,0,d
17631,Percentages,2749764,222729,61.5,1208013,7,61,1,0,c
17655,Percentages,2953199,88305,19.3,1207992,1,211,1,1,c
17656,Percentages,2953199,134351,9.1,1207992,2,83,1,1,a
17657,Percentages,2953199,150196,19.1,1207992,3,54,1,1,a
17658,Percentages,2953199,151536,19.1,1207992,4,38,1,1,c
17659,Percentages,2953199,171290,19.4,1207992,5,506,1,1,b
17660,Percentages,2953199,246127,19.3,1207992,6,58,1,1,b
17661,Percentages,2953199,246162,9.2,1207992,7,55,1,1,d
17672,Percentages,3318806,127234,39.5,1208005,4,47,1,0,e
17674,Percentages,3318806,246117,29.3,1208005,6,124,1,1,a
17675,Percentages,3318806,246119,39.4,1208005,7,90,1,1,a
17704,Percentages,2671574,134376,9.1,1207999,1,66,1,1,a
17705,Percentages,2671574,245432,9.2,1207999,2,13,1,1,a
17707,Percentages,2671574,246120,19.3,1207999,4,260,1,0,b
17708,Percentages,2671574,246190,9.3,1207999,5,66,1,1,c
17709,Percentages,2671574,246213,9.2,1207999,6,76,1,1,c
17710,Percentages,2671574,253331,19.1,1207999,7,140,1,1,d
17711,Percentages,3318806,94126,29.2,1208010,1,52,1,1,c
17712,Percentages,3318806,127305,49.5,1208010,2,73,1,1,a
17713,Percentages,3318806,127349,49.5,1208010,3,142,1,1,e
17714,Percentages,3318806,134367,29.4,1208010,4,13,1,1,a
17715,Percentages,3318806,159218,39.3,1208010,5,40,1,1,c
17716,Percentages,3318806,159226,29.1,1208010,6,52,1,1,d
17717,Percentages,3318806,163586,29.4,1208010,7,43,1,1,a
17741,Percentages,3439593,127226,39.4,1208005,3,149,1,0,e
17743,Percentages,3439593,177828,29.4,1208005,5,50,1,1,b
17745,Percentages,3439593,246119,39.4,1208005,7,35,1,1,a
17746,Percentages,3439593,94125,29.1,1208007,1,89,1,1,c
17747,Percentages,3439593,94132,39.1,1208007,2,36,0,0,x
17748,Percentages,3439593,102070,39.4,1208007,3,506,1,0,e
17749,Percentages,3439593,102096,29.3,1208007,4,263,1,1,b
17750,Percentages,3439593,127247,49.5,1208007,5,275,1,1,a
17760,Percentages,3328927,115883,19.1,1207995,1,47,1,1,c
17761,Percentages,3328927,159220,19.1,1207995,2,48,1,1,b
17762,Percentages,3328927,243596,9.2,1207995,3,23,1,1,b
17763,Percentages,3328927,246076,19.3,1207995,4,20,1,1,b
17764,Percentages,3328927,246707,9.1,1207995,5,22,1,1,d
17766,Percentages,3328927,249303,9.3,1207995,7,240,1,0,b
17767,Percentages,1940255,127236,19.3,1207996,1,131,0,0,x
17768,Percentages,1940255,134363,19.0,1207996,2,39,1,1,a
17769,Percentages,1940255,153964,19.1,1207996,3,50,1,1,c
17770,Percentages,1940255,159219,19.2,1207996,4,73,1,0,d
17771,Percentages,1940255,224752,9.1,1207996,5,25,1,1,d
17772,Percentages,1940255,227532,19.3,1207996,6,54,1,1,c
17773,Percentages,1940255,246189,19.1,1207996,7,104,1,1,d
17781,Percentages,3324737,94124,19.2,1207993,1,374,1,0,b
17782,Percentages,3324737,94130,19.1,1207993,2,112,1,1,a
17783,Percentages,3324737,121663,9.1,1207993,3,68,1,1,c
17784,Percentages,3324737,127316,19.3,1207993,4,174,1,1,b
