,MODULE_NAME,user_id,question_id,LOD,a.ae_qset_id,seq_no,time_taken,attempted,correct,MARK_OPT
22014,Percentages,3427643,88305,19.3,1207992,1,62,1,1,c
22015,Percentages,3427643,134351,9.1,1207992,2,52,1,1,a
22016,Percentages,3427643,150196,19.1,1207992,3,39,1,1,a
22017,Percentages,3427643,151536,19.1,1207992,4,41,1,1,c
22018,Percentages,3427643,171290,19.4,1207992,5,98,1,1,b
22019,Percentages,3427643,246127,19.3,1207992,6,27,1,1,b
22020,Percentages,3427643,246162,9.2,1207992,7,22,1,1,d
22103,Percentages,3224563,115881,19.1,1207994,1,160,1,1,a
22104,Percentages,3224563,127327,1.0,1207994,2,48,1,1,b
22105,Percentages,3224563,150218,9.1,1207994,3,68,1,1,d
22106,Percentages,3224563,224757,9.1,1207994,4,88,1,1,d
22107,Percentages,3224563,245146,19.2,1207994,5,35,1,1,b
22108,Percentages,3224563,246122,19.2,1207994,6,148,1,0,c
22109,Percentages,3224563,246210,9.1,1207994,7,67,1,1,c
22124,Percentages,3386628,134376,9.1,1207999,1,85,1,1,a
22127,Percentages,3386628,246120,19.3,1207999,4,350,1,1,c
22128,Percentages,3386628,246190,9.3,1207999,5,96,1,1,c
22129,Percentages,3386628,246213,9.2,1207999,6,243,1,1,c
22130,Percentages,3386628,253331,19.1,1207999,7,235,1,1,d
22152,Percentages,1944568,115881,19.1,1207994,1,153,1,0,d
22153,Percentages,1944568,127327,1.0,1207994,2,73,1,1,b
22154,Percentages,1944568,150218,9.1,1207994,3,38,1,1,d
22155,Percentages,1944568,224757,9.1,1207994,4,70,1,1,d
22156,Percentages,1944568,245146,19.2,1207994,5,78,1,1,b
22157,Percentages,1944568,246122,19.2,1207994,6,135,1,1,b
22158,Percentages,1944568,246210,9.1,1207994,7,40,1,1,c
22166,Percentages,3386628,88305,19.3,1207992,1,76,1,1,c
22167,Percentages,3386628,134351,9.1,1207992,2,71,1,1,a
22168,Percentages,3386628,150196,19.1,1207992,3,53,1,1,a
22169,Percentages,3386628,151536,19.1,1207992,4,37,1,1,c
22170,Percentages,3386628,171290,19.4,1207992,5,118,1,1,b
22171,Percentages,3386628,246127,19.3,1207992,6,207,0,0,x
22172,Percentages,3386628,246162,9.2,1207992,7,56,1,1,d
22173,Percentages,3427643,134362,19.1,1207997,1,57,1,1,c
22174,Percentages,3427643,159214,19.1,1207997,2,56,1,1,a
22175,Percentages,3427643,177826,9.3,1207997,3,65,1,0,b
22176,Percentages,3427643,245584,19.3,1207997,4,44,1,1,d
22177,Percentages,3427643,246080,19.3,1207997,5,29,1,1,a
22178,Percentages,3427643,246196,19.1,1207997,6,92,1,1,b
22179,Percentages,3427643,250004,9.3,1207997,7,97,1,1,d
22180,Percentages,3430265,111562,9.1,1208001,1,12,0,0,x
22181,Percentages,3430265,127220,19.3,1208001,2,54,1,1,e
22184,Percentages,3430265,159216,19.0,1208001,5,38,0,0,x
22185,Percentages,3430265,159224,19.1,1208001,6,78,1,1,a
22186,Percentages,3430265,171291,9.3,1208001,7,183,1,1,d
22208,Percentages,3430265,94137,19.1,1208002,1,34,1,1,b
22209,Percentages,3430265,111561,9.1,1208002,2,45,1,1,c
22210,Percentages,3430265,121655,19.3,1208002,3,13,0,0,x
22211,Percentages,3430265,151553,19.3,1208002,4,51,0,0,x
22212,Percentages,3430265,246161,19.1,1208002,5,86,1,1,c
22213,Percentages,3430265,249304,9.3,1208002,6,56,0,0,x
22214,Percentages,3430265,250746,9.2,1208002,7,14,0,0,x
22215,Percentages,1944568,94124,19.2,1207993,1,145,1,0,c
22216,Percentages,1944568,94130,19.1,1207993,2,16,1,1,a
22217,Percentages,1944568,121663,9.1,1207993,3,33,1,1,c
22218,Percentages,1944568,127316,19.3,1207993,4,65,1,1,b
22219,Percentages,1944568,134368,19.2,1207993,5,80,1,1,d
22220,Percentages,1944568,159217,19.0,1207993,6,64,1,1,a
22221,Percentages,1944568,246082,9.1,1207993,7,25,1,1,c
22285,Percentages,2856731,127236,19.3,1207996,1,258,1,1,a
22286,Percentages,2856731,134363,19.0,1207996,2,137,1,1,a
22287,Percentages,2856731,153964,19.1,1207996,3,96,1,1,c
22288,Percentages,2856731,159219,19.2,1207996,4,19,1,1,c
22289,Percentages,2856731,224752,9.1,1207996,5,66,1,1,d
22290,Percentages,2856731,227532,19.3,1207996,6,69,1,1,c
22291,Percentages,2856731,246189,19.1,1207996,7,47,1,1,d
22292,Percentages,3386628,134362,19.1,1207997,1,68,1,1,c
22293,Percentages,3386628,159214,19.1,1207997,2,82,1,1,a
22294,Percentages,3386628,177826,9.3,1207997,3,25,1,0,b
22295,Percentages,3386628,245584,19.3,1207997,4,62,1,1,d
22296,Percentages,3386628,246080,19.3,1207997,5,114,1,1,a
22297,Percentages,3386628,246196,19.1,1207997,6,50,1,1,b
22298,Percentages,3386628,250004,9.3,1207997,7,95,1,1,d
22334,Percentages,2285100,115881,19.1,1207994,1,60,1,1,a
22335,Percentages,2285100,127327,1.0,1207994,2,96,1,1,b
22336,Percentages,2285100,150218,9.1,1207994,3,62,1,1,d
22337,Percentages,2285100,224757,9.1,1207994,4,272,1,1,d
22338,Percentages,2285100,245146,19.2,1207994,5,40,1,1,b
22339,Percentages,2285100,246122,19.2,1207994,6,31,1,1,b
22340,Percentages,2285100,246210,9.1,1207994,7,62,1,1,c
22341,Percentages,3430265,94129,19.1,1208004,1,31,0,0,x
22342,Percentages,3430265,121659,9.4,1208004,2,440,1,1,e
22343,Percentages,3430265,159223,19.1,1208004,3,171,1,1,a
22344,Percentages,3430265,245561,9.2,1208004,4,67,1,1,d
22345,Percentages,3430265,246123,19.3,1208004,5,84,1,1,d
22346,Percentages,3430265,246124,19.1,1208004,6,39,1,1,b
22347,Percentages,3430265,246718,9.2,1208004,7,39,1,1,a
22348,Percentages,2862775,134362,19.1,1207997,1,62,1,1,c
22349,Percentages,2862775,159214,19.1,1207997,2,102,1,1,a
22350,Percentages,2862775,177826,9.3,1207997,3,53,1,1,c
22351,Percentages,2862775,245584,19.3,1207997,4,87,1,1,d
22352,Percentages,2862775,246080,19.3,1207997,5,24,1,1,a
22353,Percentages,2862775,246196,19.1,1207997,6,47,1,1,b
22354,Percentages,2862775,250004,9.3,1207997,7,135,1,1,d
22362,Percentages,3386628,94126,29.2,1208010,1,147,1,1,c
22363,Percentages,3386628,127305,49.5,1208010,2,182,1,1,a
22364,Percentages,3386628,127349,49.5,1208010,3,132,1,1,e
22365,Percentages,3386628,134367,29.4,1208010,4,104,1,1,a
22366,Percentages,3386628,159218,39.3,1208010,5,149,1,1,c
22367,Percentages,3386628,159226,29.1,1208010,6,171,1,1,d
22368,Percentages,3386628,163586,29.4,1208010,7,102,1,1,a
22376,Percentages,2943179,88305,19.3,1207992,1,86,1,1,c
22377,Percentages,2943179,134351,9.1,1207992,2,30,1,1,a
22378,Percentages,2943179,150196,19.1,1207992,3,29,1,1,a
22379,Percentages,2943179,151536,19.1,1207992,4,81,1,1,c
22380,Percentages,2943179,171290,19.4,1207992,5,208,1,1,b
22381,Percentages,2943179,246127,19.3,1207992,6,20,1,1,b
22382,Percentages,2943179,246162,9.2,1207992,7,17,1,1,d
22390,Percentages,1944568,94137,19.1,1208002,1,45,1,1,b
22391,Percentages,1944568,111561,9.1,1208002,2,42,1,1,c
22392,Percentages,1944568,121655,19.3,1208002,3,40,1,1,d
22393,Percentages,1944568,151553,19.3,1208002,4,168,1,1,d
22394,Percentages,1944568,246161,19.1,1208002,5,192,1,1,c
22395,Percentages,1944568,249304,9.3,1208002,6,70,1,1,a
22396,Percentages,1944568,250746,9.2,1208002,7,15,1,1,d
22404,Percentages,3317132,111588,19.1,1207998,1,29,1,1,d
22405,Percentages,3317132,126251,9.3,1207998,2,179,1,1,a
22406,Percentages,3317132,134372,9.2,1207998,3,234,1,1,b
22407,Percentages,3317132,244718,9.1,1207998,4,275,1,1,b
22408,Percentages,3317132,246069,19.1,1207998,5,94,1,1,c
22409,Percentages,3317132,246778,9.3,1207998,6,143,1,1,a
22410,Percentages,3317132,248317,9.2,1207998,7,87,1,1,d
22411,Percentages,1842172,150197,19.1,1207990,1,48,1,1,c
22412,Percentages,1842172,150220,9.1,1207990,2,37,1,1,c
22413,Percentages,1842172,150917,9.1,1207990,3,18,1,1,b
22414,Percentages,1842172,159215,19.1,1207990,4,119,1,1,d
22415,Percentages,1842172,187876,19.1,1207990,5,51,1,1,a
22416,Percentages,1842172,246114,19.3,1207990,6,51,1,1,c
22417,Percentages,1842172,263000,19.3,1207990,7,175,1,0,a
22418,Percentages,2861504,115883,19.1,1207995,1,11,1,1,c
22426,Percentages,2861504,159220,19.1,1207995,2,14,1,1,b
22427,Percentages,2861504,243596,9.2,1207995,3,32,1,1,b
22428,Percentages,2861504,246076,19.3,1207995,4,27,1,1,b
22429,Percentages,2861504,246707,9.1,1207995,5,18,1,1,d
22430,Percentages,2861504,248140,9.4,1207995,6,38,1,1,b
22431,Percentages,2861504,249303,9.3,1207995,7,68,1,1,c
22433,Percentages,2861504,245432,9.2,1207999,2,21,1,1,a
22435,Percentages,2861504,246120,19.3,1207999,4,447,1,1,c
22436,Percentages,2861504,246190,9.3,1207999,5,35,1,1,c
22437,Percentages,2861504,246213,9.2,1207999,6,13,1,1,c
22438,Percentages,2861504,253331,19.1,1207999,7,49,1,1,d
22510,Percentages,1944568,134376,9.1,1207999,1,15,1,1,a
22512,Percentages,1944568,246075,19.1,1207999,3,11,1,1,a
22513,Percentages,1944568,246120,19.3,1207999,4,105,1,1,c
22514,Percentages,1944568,246190,9.3,1207999,5,496,1,1,c
22515,Percentages,1944568,246213,9.2,1207999,6,78,1,1,c
22516,Percentages,1944568,253331,19.1,1207999,7,92,1,1,d
22572,Percentages,2844596,94124,19.2,1207993,1,254,1,1,a
22573,Percentages,2844596,94130,19.1,1207993,2,48,1,1,a
22574,Percentages,2844596,121663,9.1,1207993,3,47,1,1,c
22575,Percentages,2844596,127316,19.3,1207993,4,50,1,1,b
22576,Percentages,2844596,134368,19.2,1207993,5,287,1,1,d
22577,Percentages,2844596,159217,19.0,1207993,6,134,1,1,a
22578,Percentages,2844596,246082,9.1,1207993,7,88,1,1,c
22586,Percentages,3034891,88303,39.4,1208005,1,82,1,0,e
22587,Percentages,3034891,121662,29.4,1208005,2,29,1,1,c
22588,Percentages,3034891,127226,39.4,1208005,3,158,1,1,a
22589,Percentages,3034891,127234,39.5,1208005,4,85,0,0,x
22590,Percentages,3034891,177828,29.4,1208005,5,30,1,1,b
22591,Percentages,3034891,246117,29.3,1208005,6,224,0,0,x
22592,Percentages,3034891,246119,39.4,1208005,7,155,0,0,x
22712,Percentages,3317132,115881,19.1,1207994,1,136,1,1,a
22713,Percentages,3317132,127327,1.0,1207994,2,102,1,1,b
22714,Percentages,3317132,150218,9.1,1207994,3,104,1,1,d
22715,Percentages,3317132,224757,9.1,1207994,4,155,1,1,d
22716,Percentages,3317132,245146,19.2,1207994,5,94,1,1,b
22717,Percentages,3317132,246122,19.2,1207994,6,13,1,1,b
22718,Percentages,3317132,246210,9.1,1207994,7,127,1,1,c
22719,Percentages,1842172,88305,19.3,1207992,1,50,1,1,c
22720,Percentages,1842172,134351,9.1,1207992,2,19,1,1,a
22721,Percentages,1842172,150196,19.1,1207992,3,39,1,1,a
22722,Percentages,1842172,151536,19.1,1207992,4,41,1,1,c
22723,Percentages,1842172,171290,19.4,1207992,5,136,1,1,b
22724,Percentages,1842172,246127,19.3,1207992,6,60,1,1,b
22725,Percentages,1842172,246162,9.2,1207992,7,86,1,1,d
22782,Percentages,3497026,111588,19.1,1207998,1,26,1,1,d
22783,Percentages,3497026,126251,9.3,1207998,2,91,1,1,a
22784,Percentages,3497026,134372,9.2,1207998,3,143,1,1,b
22785,Percentages,3497026,244718,9.1,1207998,4,68,1,1,b
22786,Percentages,3497026,246069,19.1,1207998,5,137,1,1,c
22787,Percentages,3497026,246778,9.3,1207998,6,113,1,1,a
22788,Percentages,3497026,248317,9.2,1207998,7,95,1,1,d
22789,Percentages,3103694,150197,19.1,1207990,1,25,1,1,c
22790,Percentages,3103694,150220,9.1,1207990,2,144,1,0,a
22791,Percentages,3103694,150917,9.1,1207990,3,206,1,1,b
22792,Percentages,3103694,159215,19.1,1207990,4,92,1,1,d
22793,Percentages,3103694,187876,19.1,1207990,5,170,1,1,a
22794,Percentages,3103694,246114,19.3,1207990,6,86,0,0,x
22795,Percentages,3103694,263000,19.3,1207990,7,36,1,1,c
22824,Percentages,3034891,94131,19.2,1208000,1,56,1,1,c
22825,Percentages,3034891,102067,9.3,1208000,2,425,0,0,x
22826,Percentages,3034891,121656,9.2,1208000,3,66,1,1,c
22827,Percentages,3034891,121661,19.3,1208000,4,42,1,1,e
22828,Percentages,3034891,127363,9.3,1208000,5,28,1,1,d
22829,Percentages,3034891,134358,9.4,1208000,6,86,0,0,x
22830,Percentages,3034891,150938,19.1,1208000,7,92,1,1,c
22852,Percentages,3497026,88303,39.4,1208005,1,147,1,1,a
22853,Percentages,3497026,121662,29.4,1208005,2,152,1,1,c
22854,Percentages,3497026,127226,39.4,1208005,3,184,1,1,a
22855,Percentages,3497026,127234,39.5,1208005,4,251,0,0,x
22856,Percentages,3497026,177828,29.4,1208005,5,106,1,1,b
22857,Percentages,3497026,246117,29.3,1208005,6,290,1,0,d
22858,Percentages,3497026,246119,39.4,1208005,7,70,0,0,x
22859,Percentages,3497026,150197,19.1,1207990,1,120,1,1,c
22860,Percentages,3497026,150220,9.1,1207990,2,98,1,1,c
22861,Percentages,3497026,150917,9.1,1207990,3,48,1,1,b
22862,Percentages,3497026,159215,19.1,1207990,4,49,1,1,d
22863,Percentages,3497026,187876,19.1,1207990,5,50,1,1,a
22864,Percentages,3497026,246114,19.3,1207990,6,74,1,1,c
22865,Percentages,3497026,263000,19.3,1207990,7,84,1,1,c
22866,Percentages,3386628,94125,29.1,1208007,1,117,1,1,c
22867,Percentages,3386628,94132,39.1,1208007,2,87,1,1,a
22868,Percentages,3386628,102070,39.4,1208007,3,176,1,1,b
22869,Percentages,3386628,102096,29.3,1208007,4,83,1,0,e
22870,Percentages,3386628,127247,49.5,1208007,5,265,1,1,a
22871,Percentages,3386628,134044,39.4,1208007,6,146,1,1,a
22872,Percentages,3386628,246160,29.4,1208007,7,98,1,1,a
22908,Percentages,3317132,150197,19.1,1207990,1,122,1,1,c
22909,Percentages,3317132,150220,9.1,1207990,2,131,1,1,c
22910,Percentages,3317132,150917,9.1,1207990,3,68,1,1,b
22911,Percentages,3317132,159215,19.1,1207990,4,177,1,1,d
22912,Percentages,3317132,187876,19.1,1207990,5,271,1,1,a
22913,Percentages,3317132,246114,19.3,1207990,6,230,1,1,c
22914,Percentages,3317132,263000,19.3,1207990,7,150,1,1,c
22977,Percentages,1944568,134349,9.3,1207989,1,17,1,1,c
22978,Percentages,1944568,134366,9.3,1207989,2,97,1,0,b
22979,Percentages,1944568,226897,19.2,1207989,3,176,1,0,a
22980,Percentages,1944568,246071,9.1,1207989,4,53,1,1,a
22981,Percentages,1944568,246128,19.2,1207989,5,166,1,1,c
22982,Percentages,1944568,246166,19.1,1207989,6,71,1,1,d
22983,Percentages,1944568,246788,19.1,1207989,7,39,1,1,c
22984,Percentages,2943179,150197,19.1,1207990,1,44,1,1,c
22985,Percentages,2943179,150220,9.1,1207990,2,78,1,1,c
22986,Percentages,2943179,150917,9.1,1207990,3,24,1,1,b
22987,Percentages,2943179,159215,19.1,1207990,4,66,1,1,d
22988,Percentages,2943179,187876,19.1,1207990,5,47,1,1,a
22989,Percentages,2943179,246114,19.3,1207990,6,103,1,1,c
22990,Percentages,2943179,263000,19.3,1207990,7,59,1,1,c
22999,Percentages,3034891,150197,19.1,1207990,1,75,1,1,c
23000,Percentages,3034891,150220,9.1,1207990,2,67,1,1,c
23001,Percentages,3034891,150917,9.1,1207990,3,15,1,1,b
23002,Percentages,3034891,159215,19.1,1207990,4,77,1,1,d
23003,Percentages,3034891,187876,19.1,1207990,5,38,1,1,a
23004,Percentages,3034891,246114,19.3,1207990,6,165,1,1,c
23005,Percentages,3034891,263000,19.3,1207990,7,58,1,1,c
23006,Percentages,2741356,111588,19.1,1207998,1,90,1,1,d
23007,Percentages,2741356,126251,9.3,1207998,2,83,1,1,a
23008,Percentages,2741356,134372,9.2,1207998,3,303,1,1,b
23009,Percentages,2741356,244718,9.1,1207998,4,55,1,1,b
23010,Percentages,2741356,246069,19.1,1207998,5,107,1,1,c
23011,Percentages,2741356,246778,9.3,1207998,6,210,1,1,a
23012,Percentages,2741356,248317,9.2,1207998,7,43,1,1,d
23020,Percentages,2861504,115881,19.1,1207994,1,40,1,1,a
23021,Percentages,2861504,127327,1.0,1207994,2,49,1,1,b
23022,Percentages,2861504,150218,9.1,1207994,3,39,1,1,d
23023,Percentages,2861504,224757,9.1,1207994,4,74,1,1,d
23024,Percentages,2861504,245146,19.2,1207994,5,49,1,1,b
23026,Percentages,2861504,246210,9.1,1207994,7,44,1,1,c
23076,Percentages,3034891,115883,19.1,1207995,1,102,0,0,x
23077,Percentages,3034891,159220,19.1,1207995,2,12,1,1,b
23078,Percentages,3034891,243596,9.2,1207995,3,122,1,1,b
23079,Percentages,3034891,246076,19.3,1207995,4,56,1,0,c
23080,Percentages,3034891,246707,9.1,1207995,5,38,1,1,d
23081,Percentages,3034891,248140,9.4,1207995,6,162,1,1,b
23082,Percentages,3034891,249303,9.3,1207995,7,204,1,1,c
23188,Percentages,2741356,134362,19.1,1207997,1,102,1,1,c
23189,Percentages,2741356,159214,19.1,1207997,2,95,1,1,a
23190,Percentages,2741356,177826,9.3,1207997,3,32,1,1,c
23191,Percentages,2741356,245584,19.3,1207997,4,33,1,1,d
23192,Percentages,2741356,246080,19.3,1207997,5,31,1,1,a
23193,Percentages,2741356,246196,19.1,1207997,6,67,1,1,b
23194,Percentages,2741356,250004,9.3,1207997,7,94,1,1,d
23224,Percentages,3427643,94134,39.4,1208009,2,207,0,0,x
23225,Percentages,3427643,102083,29.4,1208009,3,399,1,1,c
23226,Percentages,3427643,134353,29.3,1208009,4,41,1,0,a
23227,Percentages,3427643,134356,29.5,1208009,5,121,1,1,b
23228,Percentages,3427643,151541,29.4,1208009,6,25,1,1,a
23229,Percentages,3427643,151547,39.4,1208009,7,322,1,1,b
23230,Percentages,2136271,94129,19.1,1208004,1,104,1,1,c
23231,Percentages,2136271,121659,9.4,1208004,2,102,1,1,e
23232,Percentages,2136271,159223,19.1,1208004,3,76,1,1,a
23233,Percentages,2136271,245561,9.2,1208004,4,91,1,1,d
23234,Percentages,2136271,246123,19.3,1208004,5,130,1,1,d
23235,Percentages,2136271,246124,19.1,1208004,6,46,1,1,b
23236,Percentages,2136271,246718,9.2,1208004,7,26,1,1,a
23307,Percentages,2741356,88305,19.3,1207992,1,40,1,1,c
23308,Percentages,2741356,134351,9.1,1207992,2,145,1,1,a
23309,Percentages,2741356,150196,19.1,1207992,3,108,1,1,a
23310,Percentages,2741356,151536,19.1,1207992,4,39,1,1,c
23311,Percentages,2741356,171290,19.4,1207992,5,149,1,0,a
23312,Percentages,2741356,246127,19.3,1207992,6,29,1,0,a
23313,Percentages,2741356,246162,9.2,1207992,7,90,1,1,d
23342,Percentages,2741356,134376,9.1,1207999,1,35,1,1,a
23343,Percentages,2741356,245432,9.2,1207999,2,17,1,1,a
23345,Percentages,2741356,246120,19.3,1207999,4,29,0,0,x
23346,Percentages,2741356,246190,9.3,1207999,5,99,1,1,c
23347,Percentages,2741356,246213,9.2,1207999,6,41,1,1,c
23348,Percentages,2741356,253331,19.1,1207999,7,173,1,1,d
23356,Percentages,2741356,115881,19.1,1207994,1,72,1,1,a
23357,Percentages,2741356,127327,1.0,1207994,2,77,1,1,b
23358,Percentages,2741356,150218,9.1,1207994,3,41,1,1,d
23359,Percentages,2741356,224757,9.1,1207994,4,110,1,1,d
23360,Percentages,2741356,245146,19.2,1207994,5,71,1,1,b
23361,Percentages,2741356,246122,19.2,1207994,6,13,1,1,b
23362,Percentages,2741356,246210,9.1,1207994,7,56,1,1,c
23398,Percentages,1797980,111588,19.1,1207998,1,108,1,1,d
23399,Percentages,1797980,126251,9.3,1207998,2,136,1,1,a
23400,Percentages,1797980,134372,9.2,1207998,3,121,1,1,b
23401,Percentages,1797980,244718,9.1,1207998,4,70,1,1,b
23402,Percentages,1797980,246069,19.1,1207998,5,93,1,1,c
23403,Percentages,1797980,246778,9.3,1207998,6,93,1,1,a
23502,Percentages,3001603,111588,19.1,1207998,1,15,1,1,d
23503,Percentages,3001603,126251,9.3,1207998,2,61,1,1,a
23504,Percentages,3001603,134372,9.2,1207998,3,54,1,1,b
23505,Percentages,2136271,94124,19.2,1207993,1,87,1,1,a
23506,Percentages,2136271,94130,19.1,1207993,2,47,1,1,a
23507,Percentages,2136271,121663,9.1,1207993,3,61,1,1,c
23508,Percentages,2136271,127316,19.3,1207993,4,54,1,1,b
23509,Percentages,2136271,134368,19.2,1207993,5,247,1,1,d
23510,Percentages,2136271,159217,19.0,1207993,6,48,1,1,a
23511,Percentages,2136271,246082,9.1,1207993,7,70,1,1,c
23541,Percentages,3001603,244718,9.1,1207998,4,14,1,1,b
23542,Percentages,3001603,246069,19.1,1207998,5,40,1,1,c
23543,Percentages,3001603,246778,9.3,1207998,6,137,1,0,b
23544,Percentages,3001603,248317,9.2,1207998,7,29,1,1,d
23559,Percentages,2856731,94133,49.3,1208006,1,366,0,0,x
23560,Percentages,2856731,111563,29.5,1208006,2,331,1,1,c
23561,Percentages,2856731,115882,29.1,1208006,3,43,1,1,b
23562,Percentages,2856731,153969,1.0,1208006,4,154,1,1,a
23563,Percentages,2856731,245570,29.4,1208006,5,78,1,0,d
23564,Percentages,2856731,246073,39.5,1208006,6,15,1,1,b
23565,Percentages,2856731,246079,29.3,1208006,7,213,1,1,b
23580,Percentages,3317132,88305,19.3,1207992,1,120,1,1,c
23581,Percentages,3317132,134351,9.1,1207992,2,67,1,1,a
23582,Percentages,3317132,150196,19.1,1207992,3,125,1,1,a
23583,Percentages,3317132,151536,19.1,1207992,4,186,1,1,c
23584,Percentages,3317132,171290,19.4,1207992,5,409,0,0,x
23585,Percentages,3317132,246127,19.3,1207992,6,51,1,0,d
23586,Percentages,3317132,246162,9.2,1207992,7,99,1,0,c
23594,Percentages,3427643,127236,19.3,1207996,1,94,1,1,a
23596,Percentages,3427643,153964,19.1,1207996,3,56,1,1,c
23597,Percentages,3427643,159219,19.2,1207996,4,45,1,1,c
23598,Percentages,3427643,224752,9.1,1207996,5,33,1,1,d
23599,Percentages,3427643,227532,19.3,1207996,6,30,1,1,c
23600,Percentages,3427643,246189,19.1,1207996,7,20,1,1,d
23636,Percentages,3001603,134376,9.1,1207999,1,36,1,1,a
23638,Percentages,3001603,246075,19.1,1207999,3,17,1,1,a
23639,Percentages,3001603,246120,19.3,1207999,4,121,1,1,c
23640,Percentages,3001603,246190,9.3,1207999,5,25,1,1,c
23641,Percentages,3001603,246213,9.2,1207999,6,34,1,1,c
23642,Percentages,3001603,253331,19.1,1207999,7,85,1,1,d
23713,Percentages,2741356,150197,19.1,1207990,1,50,1,1,c
23714,Percentages,2741356,150220,9.1,1207990,2,224,1,1,c
23715,Percentages,2741356,150917,9.1,1207990,3,48,1,1,b
23716,Percentages,2741356,159215,19.1,1207990,4,56,1,1,d
23717,Percentages,2741356,187876,19.1,1207990,5,53,1,1,a
23718,Percentages,2741356,246114,19.3,1207990,6,82,1,1,c
23719,Percentages,2741356,263000,19.3,1207990,7,207,1,1,c
23720,Percentages,3498692,111588,19.1,1207998,1,35,1,1,d
23721,Percentages,3498692,126251,9.3,1207998,2,260,1,1,a
23722,Percentages,3498692,134372,9.2,1207998,3,117,1,1,b
23723,Percentages,3498692,244718,9.1,1207998,4,38,1,1,b
23724,Percentages,3498692,246069,19.1,1207998,5,64,1,1,c
23725,Percentages,3498692,246778,9.3,1207998,6,117,1,1,a
23726,Percentages,3498692,248317,9.2,1207998,7,12,1,1,d
23741,Percentages,3001603,115883,19.1,1207995,1,49,1,1,c
23742,Percentages,3001603,159220,19.1,1207995,2,13,1,1,b
23743,Percentages,3001603,243596,9.2,1207995,3,26,1,1,b
23744,Percentages,3001603,246076,19.3,1207995,4,42,1,1,b
23745,Percentages,3001603,246707,9.1,1207995,5,50,1,1,d
23746,Percentages,3001603,248140,9.4,1207995,6,37,1,1,b
23747,Percentages,3001603,249303,9.3,1207995,7,118,1,1,c
23769,Percentages,3498692,127327,1.0,1207994,2,176,1,1,b
23770,Percentages,3498692,150218,9.1,1207994,3,54,1,1,d
23771,Percentages,3498692,224757,9.1,1207994,4,99,1,1,d
23772,Percentages,3498692,245146,19.2,1207994,5,65,1,1,b
23773,Percentages,3498692,246122,19.2,1207994,6,12,1,1,b
23774,Percentages,3498692,246210,9.1,1207994,7,64,1,1,c
23775,Percentages,3498692,115881,19.1,1207994,1,67,1,1,a
23790,Percentages,3498692,134376,9.1,1207999,1,314,1,1,a
23791,Percentages,3498692,245432,9.2,1207999,2,62,1,1,a
23792,Percentages,3498692,246075,19.1,1207999,3,11,1,1,a
23793,Percentages,3498692,246120,19.3,1207999,4,342,1,0,d
23794,Percentages,3498692,246190,9.3,1207999,5,99,1,1,c
23795,Percentages,3498692,246213,9.2,1207999,6,253,1,1,c
23796,Percentages,3498692,253331,19.1,1207999,7,119,1,1,d
23797,Percentages,3427643,134357,19.2,1207991,1,77,1,1,d
23798,Percentages,3427643,134360,19.2,1207991,2,48,1,1,a
23799,Percentages,3427643,134361,19.1,1207991,3,22,1,1,c
23800,Percentages,3427643,150940,19.2,1207991,4,45,1,1,d
23801,Percentages,3427643,159225,19.1,1207991,5,30,1,1,c
23802,Percentages,3427643,187873,9.3,1207991,6,39,1,0,b
23803,Percentages,3427643,246074,19.2,1207991,7,153,1,1,c
23860,Percentages,3001603,94131,19.2,1208000,1,27,1,1,c
23861,Percentages,3001603,102067,9.3,1208000,2,111,1,1,c
23862,Percentages,3001603,121656,9.2,1208000,3,92,1,1,c
23863,Percentages,3001603,121661,19.3,1208000,4,43,1,1,e
23864,Percentages,3001603,127363,9.3,1208000,5,49,1,1,d
23865,Percentages,3001603,134358,9.4,1208000,6,65,1,1,d
23866,Percentages,3001603,150938,19.1,1208000,7,119,1,1,c
23867,Percentages,1797980,115883,19.1,1207995,1,59,1,1,c
23869,Percentages,1797980,243596,9.2,1207995,3,50,1,1,b
23870,Percentages,1797980,246076,19.3,1207995,4,82,1,1,b
23871,Percentages,1797980,246707,9.1,1207995,5,64,1,1,d
23872,Percentages,1797980,248140,9.4,1207995,6,89,1,1,b
23873,Percentages,1797980,249303,9.3,1207995,7,141,1,1,c
23928,Percentages,3485596,88305,19.3,1207992,1,238,1,1,c
23929,Percentages,3485596,134351,9.1,1207992,2,19,1,1,a
23930,Percentages,3485596,150196,19.1,1207992,3,52,1,1,a
23931,Percentages,3485596,151536,19.1,1207992,4,26,1,1,c
23932,Percentages,3485596,171290,19.4,1207992,5,533,1,1,b
23933,Percentages,3485596,246127,19.3,1207992,6,18,1,1,b
23934,Percentages,3485596,246162,9.2,1207992,7,28,1,1,d
23984,Percentages,3322244,134362,19.1,1207997,1,33,1,1,c
23985,Percentages,3322244,159214,19.1,1207997,2,86,1,1,a
23986,Percentages,3322244,177826,9.3,1207997,3,51,1,1,c
23987,Percentages,3322244,245584,19.3,1207997,4,58,1,1,d
23988,Percentages,3322244,246080,19.3,1207997,5,73,1,1,a
23989,Percentages,3322244,246196,19.1,1207997,6,16,0,0,x
23990,Percentages,3322244,250004,9.3,1207997,7,77,1,0,c
23991,Percentages,2871394,88305,19.3,1207992,1,96,1,1,c
23992,Percentages,2871394,134351,9.1,1207992,2,77,1,1,a
